finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,selfMade,status,gender,birthDate,title,date,birthYear,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,associated_companies,number_of_companies
1400,Technology,Jared Smith,48.50376454483231,United States,Provo,Technology,Technology & Telecommunications,United States,True,E,M,1974-10-02 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1974.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Cloud computing,1
1400,Fashion & Retail,Charlotte Soderstrom,46.25325119780972,Sweden,Stockholm,Retail and Consumer Goods,Consumer Discretionary,Sweden,False,D,F,1977-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1977.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,H&M,1
1400,Healthcare,Anand Surana,52.030116358658454,India,Bangalore,Healthcare and Pharmaceuticals,Healthcare,India,False,D,M,1971-03-24 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1971.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Pharmaceuticals,1
1400,Healthcare,Dilip Surana,57.20739219712526,India,Bangalore,Healthcare and Pharmaceuticals,Healthcare,India,False,D,M,1966-01-18 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1966.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Pharmaceuticals,1
1400,Diversified,Wilma Tisch,95.77549623545517,United States,New York,Technology,Financials & Investments,United States,False,D,F,1927-06-25 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1927.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Diversified,10
1400,Technology,Jianyi Wang,60.224503764544835,China,Hangzhou,Manufacturing and Industrial,Technology & Telecommunications,China,True,U,M,1963-01-12 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1963.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Fiber optic cables,1
1400,Logistics,Wang Jilei,58.25325119780972,China,Shanghai,Manufacturing and Industrial,,China,True,U,M,1965-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Logistics,1
1400,Manufacturing,Shuifu Wang,68.145106091718,China,Hangzhou,Manufacturing and Industrial,Industrials & Manufacturing,China,True,D,M,1955-02-10 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1955.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Manufacturing,1
1400,Energy,Wang Zelong,26.757015742642025,China,Jiaozuo,Manufacturing and Industrial,Industrials & Manufacturing,China,False,D,M,1996-07-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1996.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Chemicals,1
1400,Manufacturing,Werner O. Weber,84.14784394250513,Switzerland,Zurich,Manufacturing and Industrial,Industrials & Manufacturing,Switzerland,True,E,M,1939-02-09 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1939.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,Electronic components,1
1400,Manufacturing,Anne Werninghaus,37.2539356605065,Brazil,Joinville,Technology,Industrials & Manufacturing,Brazil,False,U,F,1986-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1986.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,Industrial machinery,1
1400,Finance & Investments,"Alfred West, Jr.",80.32306639288159,United States,Paoli,Finance and Investments,Financials & Investments,United States,True,U,M,1942-12-07 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1942.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Money management,1
1400,Manufacturing,Bo Wu,68.92539356605064,China,Nanjing,Technology,Industrials & Manufacturing,China,True,E,M,1954-05-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1954.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Machinery,1
1400,Manufacturing,Wu Chaoqun,53.87816563997262,China,Meishan,Manufacturing and Industrial,Industrials & Manufacturing,China,True,U,M,1969-05-18 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1969.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Chemicals,1
1400,Technology,Swift Xie,43.25530458590007,China,Shenzhen,Other,Technology & Telecommunications,China,True,E,M,1980-01-01 00:00:00,Founder & Lead Investor,2023-04-04 05:01:00,1980.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,"DJI Technology Co., Drones",2
1400,Manufacturing,Xu Guozhong & family,59.58932238193019,China,Changzhou,Other,Industrials & Manufacturing,China,True,D,M,1963-09-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1963.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Motors,1
1400,Food & Beverage,Yao Kuizhang,58.25325119780972,China,Hengshui,Food and Agriculture,Consumer Staples,China,True,D,M,1965-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Beverages,1
1400,Real Estate,Yu Peidi,63.25530458590007,China,Shanghai,Finance and Investments,Real Estate & Construction,Hong Kong,True,D,M,1960-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1960.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Real estate,1
1400,Healthcare,Yuan Liping,52.25462012320329,China,Shenzhen,Healthcare and Pharmaceuticals,Healthcare,Canada,False,D,F,1971-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1971.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Pharmaceuticals,1
1400,Manufacturing,Zhang Chuanwei & family,60.80219028062971,China,Zhongshan,Technology,Industrials & Manufacturing,China,True,D,M,1962-06-15 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1962.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Machinery,1
1400,Real Estate,Zhang Keqiang,62.92950034223135,China,Guangzhou,Finance and Investments,Real Estate & Construction,China,True,D,M,1960-04-29 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1960.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Real estate,1
1400,Real Estate,Zhang Xin,57.609856262833674,China,Beijing,Finance and Investments,Real Estate & Construction,China,True,Split Family Fortune,F,1965-08-24 00:00:00,Cofounder & CEO,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,"Real estate, SOHO China",2
1400,Manufacturing,Xinghai Zhang & family,60.25462012320329,China,Chongqing,Technology,Industrials & Manufacturing,China,True,D,M,1963-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1963.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Machinery,1
1400,Manufacturing,Zheng Jianjiang & family,62.25325119780972,China,Ningbo,Manufacturing and Industrial,Industrials & Manufacturing,China,True,D,M,1961-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1961.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Electrical equipment,1
1400,Real Estate,Zhong Sheng Jian,65.08692676249144,Singapore,Singapore,Finance and Investments,Real Estate & Construction,Singapore,True,D,M,1958-03-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1958.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Real estate,1
1400,Fashion & Retail,Zhou Chengjian,57.927446954141,China,Shanghai,Finance and Investments,Consumer Discretionary,China,True,D,M,1965-04-30 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Fashion retail,1
1400,Diversified,Boris Zingarevich,63.73990417522245,Russia,Saint Petersburg,Technology,Other,Russia,True,R,M,1959-07-08 00:00:00,Founder & Entrepreneur & and paper,2023-04-04 05:01:00,1959.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Pulp and paper, diversified",10
1300,Automotive,A. Jayson Adair,53.464750171115675,United States,Dallas,Transportation and Logistics,Consumer Discretionary,United States,True,U,M,1969-10-16 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1969.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Damaged cars,1
1300,Manufacturing,Soegiarto Adikoesoemo,85.02943189596166,Indonesia,Surabaya,Manufacturing and Industrial,,Indonesia,True,R,M,1938-03-24 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1938.0,151.18,3.0,1119190780753.0,36.3,106.4,71.5,10.2,30.1,270203917.0,Chemicals,1
1300,Healthcare,Rajendra Agarwal,64.10403832991102,India,Mumbai,Healthcare and Pharmaceuticals,Healthcare,India,True,D,M,1959-02-25 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1959.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Pharmaceuticals,1
1300,Healthcare,Chirayu Amin,76.33127994524298,India,Baroda,Healthcare and Pharmaceuticals,Healthcare,India,False,D,M,1946-12-04 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1946.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Pharmaceuticals,1
1300,Real Estate,Anant Asavabhokhin,72.64613278576317,Thailand,Bangkok,Finance and Investments,Real Estate & Construction,Thailand,True,E,M,1950-08-11 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1950.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,Real estate,1
1300,Finance & Investments,Roman Avdeev,55.715263518138265,Russia,Moscow,Finance and Investments,Financials & Investments,Russia,True,R,M,1967-07-17 00:00:00,Founder & Entrepreneur & Banking,2023-04-04 05:01:00,1967.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Banking, development",2
1300,Automotive,Ziv Aviram,64.24914442162903,Israel,Mevaseret Zion,Technology,Consumer Discretionary,Israel,True,D,M,1959-01-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1959.0,108.15,0.8,395098666122.0,63.4,104.9,82.8,23.1,25.3,9053300.0,Automotive technology,1
1300,Fashion & Retail,Sachin Bansal,41.661875427789184,India,Bangalore,Technology,Consumer Discretionary,India,True,E,M,1981-08-05 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1981.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Flipkart,1
1300,Energy,Kiki Barki,83.35660506502396,Indonesia,Jakarta,Real Estate and Construction,Energy & Natural Resources,Indonesia,True,D,M,1939-11-25 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1939.0,151.18,3.0,1119190780753.0,36.3,106.4,71.5,10.2,30.1,270203917.0,Coal,1
1300,Real Estate,Elena Baturina,60.07392197125257,United Kingdom,London,Finance and Investments,Real Estate & Construction,Russia,True,D,F,1963-03-08 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1963.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,"Investments, real estate",2
1300,Healthcare,Banwari Lal Bawri,70.00410677618069,India,Mumbai,Healthcare and Pharmaceuticals,Healthcare,India,True,D,M,1953-04-02 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1953.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Pharmaceuticals,1
1300,Finance & Investments,Othman Benjelloun & family,90.42026009582477,Morocco,Casablanca,Finance and Investments,Financials & Investments,Morocco,False,E,M,1932-11-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1932.0,111.07,0.2,118725279596.0,35.9,113.9,76.5,21.9,45.8,36910560.0,"Banking, insurance",2
1300,Diversified,Hari Bhartia,66.30800821355236,India,Delhi,Technology,Other,India,False,D,M,1956-12-12 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1956.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Diversified,10
1300,Healthcare,Shyam Bhartia,70.39835728952772,India,Delhi,Healthcare and Pharmaceuticals,Healthcare,India,False,D,M,1952-11-09 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1952.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,"Pharmaceuticals, food",2
1300,Technology,Stewart Butterfield,50.03696098562629,United States,Aspen,Technology,Technology & Telecommunications,Canada,True,D,M,1973-03-21 00:00:00,Cofounder and CEO,2023-04-04 05:01:00,1973.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Messaging software, Slack",2
1300,Technology,Cai Mingtong,71.13210130047912,China,Quanzhou,Manufacturing and Industrial,Technology & Telecommunications,China,True,D,M,1952-02-15 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1952.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Electronic components,1
1300,Technology,Anthony Casalena,40.94455852156057,United States,Monkton,Technology,Technology & Telecommunications,United States,True,E,M,1982-04-24 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1982.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Software,1
1300,Manufacturing,Chang Jianming & family,58.1409993155373,China,Shanghai,Manufacturing and Industrial,Industrials & Manufacturing,China,True,N,M,1965-02-11 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Industrial equipment,1
1300,Real Estate,Richard Chang,76.25462012320328,Taiwan,Taipei,Finance and Investments,Real Estate & Construction,Taiwan,True,D,M,1947-01-01 00:00:00,Founder & Entrepreneur & estate,2023-04-04 05:01:00,1947.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,"Real estate, electronics",2
1300,Energy,Chen Xuehua,62.25325119780972,China,Tongxiang,Finance and Investments,Industrials & Manufacturing,China,True,D,M,1961-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1961.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Minerals processing,1
1300,Manufacturing,Chen Yin,50.25325119780972,China,Shanghai,Manufacturing and Industrial,Industrials & Manufacturing,China,True,N,M,1973-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1973.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Power tools,1
1300,Manufacturing,Chin Jong Hwa,64.84052019164956,Taiwan,Taoyuan,Finance and Investments,Consumer Discretionary,Taiwan,True,D,M,1958-06-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1958.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Auto parts,1
1300,Technology,R. Marcelo Claure,52.31759069130732,United States,Miami Beach,Other,Technology & Telecommunications,United States,True,N,M,1970-12-09 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1970.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Cell phone distribution,1
1300,Finance & Investments,Alberto Cortina,77.20191649555099,Spain,Madrid,Finance and Investments,Financials & Investments,Spain,True,E,M,1946-01-20 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1946.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,Investments,1
1300,Real Estate,Eduardo Costantini,76.5448323066393,Argentina,Buenos Aires,Finance and Investments,Real Estate & Construction,Argentina,True,D,M,1946-09-17 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1946.0,232.75,53.5,449663446954.0,90.0,109.7,76.5,10.1,106.3,44938712.0,Real estate,1
1300,Food & Beverage,Wenjun Dai,54.64202600958248,China,Changsha,Food and Agriculture,Consumer Staples,China,True,D,M,1968-08-12 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1968.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Food,1
1300,Technology,Anand Deshpande,60.92539356605065,India,Pune,Technology,Technology & Telecommunications,India,True,E,M,1962-05-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1962.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Technology,1
1300,Media & Entertainment,Aydin Dogan,86.9678302532512,Turkey,Istanbul,Real Estate and Construction,"Media, Entertainment & Leisure",Turkey,True,U,M,1936-04-15 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1936.0,234.44,15.2,754411708203.0,23.9,93.2,77.4,17.9,42.3,83429615.0,Media,1
1300,Finance & Investments,Annalisa Doris,52.90896646132786,Italy,Segrate,Finance and Investments,Financials & Investments,Italy,False,N,F,1970-05-07 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1970.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,Financial services,1
1300,Finance & Investments,Massimo Doris,55.81930184804928,Italy,Milan,Finance and Investments,Financials & Investments,Italy,False,N,M,1967-06-09 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1967.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,Financial services,1
1300,Healthcare,Weimin Du,59.34017796030116,China,Shenzhen,Healthcare and Pharmaceuticals,Healthcare,China,True,D,M,1963-12-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1963.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Vaccines,1
1300,Energy,Timothy Dunn & family,67.29363449691992,United States,Midland,Finance and Investments,Energy & Natural Resources,United States,True,N,M,1955-12-18 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1955.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Energy,1
1300,Media & Entertainment,Keiko Erikawa,74.24777549623545,Japan,Yokohama City,Technology,"Media, Entertainment & Leisure",Japan,True,Split Family Fortune,F,1949-01-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1949.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,Video games,1
1300,Media & Entertainment,Yoichi Erikawa,72.43805612594113,Japan,Yokohama City,Technology,"Media, Entertainment & Leisure",Japan,True,Split Family Fortune,M,1950-10-26 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1950.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,Video games,1
1300,Finance & Investments,Philip Fayer,45.223819301848046,Canada,Montreal,Technology,Financials & Investments,Canada,True,D,M,1978-01-12 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1978.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,Online payments,1
1300,Real Estate,Marvy Finger,87.32101300479124,United States,Houston,Finance and Investments,Real Estate & Construction,United States,True,E,M,1935-12-08 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1935.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Real estate,1
1300,Real Estate,Simona Giorgetta,45.94387405886379,Italy,Milan,Manufacturing and Industrial,Real Estate & Construction,Italy,False,E,F,1977-04-24 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1977.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,Chemical products,1
1300,Finance & Investments,Joel Greenberg,65.62354551676934,United States,Gladwyne,Finance and Investments,Financials & Investments,United States,True,N,M,1957-08-19 00:00:00,Founder & Entrepreneur & Trading,2023-04-04 05:01:00,1957.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Trading, investments",2
1300,Finance & Investments,He Zhiping,59.25530458590007,China,Shenzhen,Finance and Investments,Financials & Investments,China,True,D,M,1964-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1964.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Investments,1
1300,Manufacturing,Heikki Herlin,36.25462012320329,Finland,Helsinki,Manufacturing and Industrial,Industrials & Manufacturing,Finland,False,U,M,1987-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1987.0,112.33,1.0,268761201365.0,88.2,100.2,81.7,20.8,36.6,5520314.0,"Elevators, escalators",2
1300,Real Estate,Hoi Kin Hong,70.58726899383984,China,Shanghai,Finance and Investments,Real Estate & Construction,Macau,True,D,M,1952-09-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1952.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Real estate,1
1300,Finance & Investments,Lillyn Teh Li Hua,65.7180013689254,Malaysia,Kuala Lumpur,Finance and Investments,Financials & Investments,Malaysia,False,N,F,,Principal Shareholder & Investor,2023-04-04 05:01:00,,121.46,0.7,364701517788.0,45.1,105.3,76.0,12.0,38.7,32447385.0,Finance,1
1300,Finance & Investments,Gregg Hymowitz,57.379876796714576,United States,New York,Finance and Investments,Financials & Investments,United States,True,N,M,1965-11-16 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Asset management,1
